division,breed,sex,pts1,pts2,pts3,pts4,pts5
6,Setters (Gordon),Bitch,2,3,4,5,7
6,Setters (Irish),Dog,2,4,5,6,7
6,Setters (Irish),Bitch,2,4,5,6,7
6,Setters (Irish Red and White),Dog,2,3,4,5,6
6,Setters (Irish Red and White),Bitch,2,3,4,5,6
6,Spaniels (American Water),Dog,2,3,4,5,6
6,Spaniels (American Water),Bitch,2,3,4,5,6
6,Spaniels (Boykin),Dog,2,3,4,5,6
6,Spaniels (Boykin),Bitch,2,3,4,5,6
6,Spaniels (Clumber),Dog,2,3,4,5,6
6,Spaniels (Clumber),Bitch,2,3,4,5,6
6,Spaniels (Cocker) Black,Dog,2,3,4,5,6
6,Spaniels (Cocker) Black,Bitch,2,3,4,5,6
6,Spaniels (Cocker) ASCOB,Dog,2,3,4,5,6
6,Spaniels (Cocker) ASCOB,Bitch,2,3,4,5,6
6,Spaniels (Cocker) Parti,Dog,2,3,4,5,6
6,Spaniels (Cocker) Parti,Bitch,2,3,4,5,6
6,Spaniels (English Cocker),Dog,2,3,4,5,6
6,Spaniels (English Cocker),Bitch,2,4,5,6,8
6,Spaniels (English Springer),Dog,2,3,4,5,6
6,Spaniels (English Springer),Bitch,2,3,4,5,6
6,Spaniels (Field),Dog,2,3,4,5,6
6,Spaniels (Field),Bitch,2,3,4,5,6
6,Spaniels (Irish Water),Dog,2,3,4,5,6
6,Spaniels (Irish Water),Bitch,2,3,4,5,6
6,Spaniels (Sussex),Dog,2,3,4,5,6
6,Spaniels (Sussex),Bitch,2,3,4,5,6
6,Spaniels (Welsh Springer),Dog,2,3,4,5,6
6,Spaniels (Welsh Springer),Bitch,2,3,4,5,6
6,Spinoni Italiani,Dog,2,3,4,5,6
6,Spinoni Italiani,Bitch,2,3,4,5,6
6,Vizslas,Dog,2,4,5,6,8
6,Vizslas,Bitch,2,4,5,7,11
6,Weimaraners,Dog,2,3,4,5,7
6,Weimaraners,Bitch,2,4,5,6,8
6,Wirehaired Pointing Griffons,Dog,2,3,4,5,6
6,Wirehaired Pointing Griffons,Bitch,2,3,4,5,6
6,Wirehaired Vizslas,Dog,2,3,4,5,6
6,Wirehaired Vizslas,Bitch,2,3,4,5,6
6,Afghan Hounds,Dog,2,3,4,5,6
6,Afghan Hounds,Bitch,2,3,4,5,6
6,American English Coonhounds,Dog,2,3,4,5,6
6,American English Coonhounds,Bitch,2,3,4,5,6
6,American Foxhounds,Dog,2,3,4,5,6
6,American Foxhounds,Bitch,2,3,4,5,6
6,Basenjis,Dog,2,3,4,5,6
6,Basenjis,Bitch,2,3,4,5,8
6,Basset Hounds,Dog,2,3,4,5,6
6,Basset Hounds,Bitch,2,3,4,5,6
6,Black and Tan Coonhounds,Dog,2,3,4,5,6
6,Black and Tan Coonhounds,Bitch,2,3,4,5,6
6,Bloodhounds,Dog,2,3,4,5,6
6,Bloodhounds,Bitch,2,3,4,5,6
6,Bluetick Coonhounds,Dog,2,3,4,5,6
6,Bluetick Coonhounds,Bitch,2,3,4,5,6
6,Borzois,Dog,2,4,5,6,8
6,Borzois,Bitch,2,4,6,7,9
6,Cirnechi dell’Etna,Dog,2,3,4,5,6
6,Cirnechi dell’Etna,Bitch,2,3,4,5,6
6,Dachshunds (Longhaired),Dog,2,3,4,5,7
6,Dachshunds (Longhaired),Bitch,2,5,7,9,12
6,Dachshunds (Smooth),Dog,2,3,4,5,6
6,Dachshunds (Smooth),Bitch,2,4,6,7,10
6,Dachshunds (Wirehaired),Dog,2,3,4,5,6
6,Dachshunds (Wirehaired),Bitch,2,4,5,7,10
6,English Foxhounds,Dog,2,3,4,5,6
6,English Foxhounds,Bitch,2,3,4,5,6
6,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
6,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
6,Greyhounds,Dog,2,3,4,5,8
6,Greyhounds,Bitch,2,3,4,5,8
6,Harriers,Dog,2,3,4,5,6
6,Harriers,Bitch,2,3,4,5,6
6,Ibizan Hounds,Dog,2,3,4,5,6
6,Ibizan Hounds,Bitch,2,3,4,5,6
6,Irish Wolfhounds,Dog,2,3,4,5,7
6,Irish Wolfhounds,Bitch,2,4,5,10,19
6,Norwegian Elkhounds,Dog,2,3,4,5,6
6,Norwegian Elkhounds,Bitch,2,3,4,5,6
6,Otterhounds,Dog,2,3,4,5,6
6,Otterhounds,Bitch,2,3,4,5,6
6,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
6,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
6,Pharaoh Hounds,Dog,2,3,4,5,6
6,Pharaoh Hounds,Bitch,2,3,4,5,6
6,Plott Hounds,Dog,2,3,4,5,6
6,Plott Hounds,Bitch,2,3,4,5,6
6,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
6,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
6,Redbone Coonhounds,Dog,2,3,4,5,6
6,Redbone Coonhounds,Bitch,2,3,4,5,6
6,Rhodesian Ridgebacks,Dog,2,4,6,7,10
6,Rhodesian Ridgebacks,Bitch,2,5,8,11,16
6,Salukis,Dog,2,3,4,5,7
6,Salukis,Bitch,2,4,6,8,12
6,Scottish Deerhounds,Dog,2,3,4,5,6
6,Scottish Deerhounds,Bitch,2,3,4,5,6
6,Sloughis,Dog,2,3,4,5,6
6,Sloughis,Bitch,2,3,4,5,6
6,Treeing Walker Coonhounds,Dog,2,3,4,5,6
6,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
6,Whippets,Dog,2,4,5,6,7
6,Whippets,Bitch,2,5,7,11,17
6,Akitas,Dog,2,3,4,5,6
6,Akitas,Bitch,2,3,4,5,7
6,Alaskan Malamutes,Dog,2,4,5,6,8
6,Alaskan Malamutes,Bitch,2,4,5,6,7
6,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
6,Anatolian Shepherd Dogs,Bitch,2,3,4,5,6
6,Bernese Mountain Dogs,Dog,2,4,6,9,15
6,Bernese Mountain Dogs,Bitch,2,7,11,13,18
6,Black Russian Terriers,Dog,2,3,4,5,6
6,Black Russian Terriers,Bitch,2,3,4,5,6
6,Boerboels,Dog,2,3,4,5,6
6,Boerboels,Bitch,2,3,4,5,6
6,Boxers,Dog,2,3,4,8,15
6,Boxers,Bitch,2,6,10,14,21
6,Bullmastiffs,Dog,2,3,4,5,6
6,Bullmastiffs,Bitch,2,3,4,5,6
6,Cane Corso,Dog,2,3,4,5,7
6,Cane Corso,Bitch,2,4,5,6,7
6,Chinooks,Dog,2,3,4,5,6
6,Chinooks,Bitch,2,3,4,5,6
6,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
6,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
6,Doberman Pinschers,Dog,2,4,6,7,8
6,Doberman Pinschers,Bitch,2,8,14,17,23
6,Dogo Argentinos,Dog,2,3,4,5,6
6,Dogo Argentinos,Bitch,2,3,4,5,6
6,Dogues de Bordeaux,Dog,2,3,4,5,6
6,Dogues de Bordeaux,Bitch,2,3,4,5,6
6,German Pinschers,Dog,2,3,4,5,6
6,German Pinschers,Bitch,2,3,4,5,6
6,Giant Schnauzers,Dog,2,3,4,5,6
6,Giant Schnauzers,Bitch,2,3,4,5,6
6,Great Danes,Dog,2,5,7,8,10
6,Great Danes,Bitch,2,6,9,12,17
6,Great Pyrenees,Dog,2,3,4,5,6
6,Great Pyrenees,Bitch,2,3,4,5,6
6,Greater Swiss Mountain Dogs,Dog,2,4,5,6,8
6,Greater Swiss Mountain Dogs,Bitch,2,4,5,6,9
6,Komondorok,Dog,2,3,4,5,6
6,Komondorok,Bitch,2,3,4,5,6
6,Kuvaszok,Dog,2,3,4,5,6
6,Kuvaszok,Bitch,2,3,4,5,6
6,Leonbergers,Dog,2,3,4,5,6
6,Leonbergers,Bitch,2,3,4,5,7
6,Mastiffs,Dog,2,3,4,5,6
6,Mastiffs,Bitch,2,4,6,7,8
6,Neapolitan Mastiffs,Dog,2,3,4,5,6
6,Neapolitan Mastiffs,Bitch,2,3,4,5,6
6,Newfoundlands,Dog,2,3,4,5,6
6,Newfoundlands,Bitch,2,3,4,5,6
6,Portuguese Water Dogs,Dog,2,3,4,5,6
6,Portuguese Water Dogs,Bitch,2,3,4,5,7
6,Rottweilers,Dog,2,4,5,6,7
6,Rottweilers,Bitch,2,4,6,7,10
6,St. Bernards,Dog,2,3,4,5,8
6,St. Bernards,Bitch,2,3,4,6,9
6,Samoyeds,Dog,2,3,4,5,8
6,Samoyeds,Bitch,2,6,10,12,15
6,Siberian Huskies,Dog,2,4,6,7,8
6,Siberian Huskies,Bitch,2,4,6,8,12
6,Standard Schnauzers,Dog,2,3,4,5,6
6,Standard Schnauzers,Bitch,2,3,4,5,6
6,Tibetan Mastiffs,Dog,2,3,4,5,6
6,Tibetan Mastiffs,Bitch,2,3,4,5,6
6,Airedale Terriers,Dog,2,3,4,5,6
6,Airedale Terriers,Bitch,2,3,4,5,6
6,American Hairless Terriers,Dog,2,3,4,5,6
6,American Hairless Terriers,Bitch,2,3,4,5,6
6,American Staffordshire Terriers,Dog,2,3,4,5,6
6,American Staffordshire Terriers,Bitch,2,3,4,5,6
6,Australian Terriers,Dog,2,3,4,5,6
6,Australian Terriers,Bitch,2,3,4,5,6
6,Bedlington Terriers,Dog,2,3,4,5,6
6,Bedlington Terriers,Bitch,2,3,4,5,6
6,Border Terriers,Dog,2,3,4,5,6
6,Border Terriers,Bitch,2,4,5,6,9
6,Bull Terriers (Colored),Dog,2,3,4,5,6
6,Bull Terriers (Colored),Bitch,2,3,4,5,6
6,Bull Terriers (White),Dog,2,3,4,5,6
6,Bull Terriers (White),Bitch,2,3,4,5,6
6,Cairn Terriers,Dog,2,3,4,5,6
6,Cairn Terriers,Bitch,2,3,4,5,7
6,Cesky Terriers,Dog,2,3,4,5,6
6,Cesky Terriers,Bitch,2,3,4,5,6
6,Dandie Dinmont Terriers,Dog,2,3,4,5,6
6,Dandie Dinmont Terriers,Bitch,2,3,4,5,6
6,Fox Terriers (Smooth),Dog,2,3,4,5,6
6,Fox Terriers (Smooth),Bitch,2,3,4,5,6
6,Fox Terriers (Wire),Dog,2,3,4,5,6
6,Fox Terriers (Wire),Bitch,2,3,4,5,6
6,Glen of Imaal Terriers,Dog,2,3,4,5,6
6,Glen of Imaal Terriers,Bitch,2,3,4,5,6
6,Irish Terriers,Dog,2,3,4,5,6
6,Irish Terriers,Bitch,2,3,4,5,6
6,Kerry Blue Terriers,Dog,2,3,4,5,6
6,Kerry Blue Terriers,Bitch,2,3,4,5,6
6,Lakeland Terriers,Dog,2,3,4,5,6
6,Lakeland Terriers,Bitch,2,3,4,5,6
6,Manchester Terriers (Standard),Dog,2,3,4,5,6
6,Manchester Terriers (Standard),Bitch,2,3,4,5,6
6,Miniature Bull Terriers,Dog,2,3,4,5,6
6,Miniature Bull Terriers,Bitch,2,3,4,5,6
6,Miniature Schnauzers,Dog,2,3,4,5,8
6,Miniature Schnauzers,Bitch,2,3,4,5,6
6,Norfolk Terriers,Dog,2,3,4,5,6
6,Norfolk Terriers,Bitch,2,3,4,5,6
6,Norwich Terriers,Dog,2,3,4,5,6
6,Norwich Terriers,Bitch,2,3,4,5,7
6,Parson Russell Terriers,Dog,2,3,4,5,6
6,Parson Russell Terriers,Bitch,2,3,4,5,6
6,Rat Terriers,Dog,2,3,4,5,6
6,Rat Terriers,Bitch,2,3,4,5,6
6,Russell Terriers,Dog,2,3,4,5,6
6,Russell Terriers,Bitch,2,3,4,5,6
6,Scottish Terriers,Dog,2,3,4,5,6
6,Scottish Terriers,Bitch,2,4,5,6,8
6,Sealyham Terriers,Dog,2,3,4,5,6
6,Sealyham Terriers,Bitch,2,3,4,5,6
6,Skye Terriers,Dog,2,3,4,5,6
6,Skye Terriers,Bitch,2,3,4,5,6
6,Soft Coated Wheaten Terriers,Dog,2,3,4,5,6
6,Soft Coated Wheaten Terriers,Bitch,2,4,5,6,7
6,Staffordshire Bull Terriers,Dog,2,3,4,5,6
6,Staffordshire Bull Terriers,Bitch,2,4,6,7,10
6,Welsh Terriers,Dog,2,3,4,5,6
6,Welsh Terriers,Bitch,2,3,4,5,6
6,West Highland White Terriers,Dog,2,3,4,5,6
6,West Highland White Terriers,Bitch,2,3,4,5,7
6,Affenpinschers,Dog,2,3,4,5,6
6,Affenpinschers,Bitch,2,3,4,5,6
6,Biewer Terriers,Dog,2,3,4,5,6
6,Biewer Terriers,Bitch,2,3,4,5,6
6,Brussels Griffons,Dog,2,3,4,5,6
6,Brussels Griffons,Bitch,2,3,4,5,6
6,Cavalier King Charles Spaniels,Dog,2,5,7,8,10
6,Cavalier King Charles Spaniels,Bitch,2,6,9,10,13
6,Chihuahuas (Long Coat),Dog,2,3,4,5,6
6,Chihuahuas (Long Coat),Bitch,2,4,5,6,7
6,Chihuahuas (Smooth Coat),Dog,2,3,4,5,6
6,Chihuahuas (Smooth Coat),Bitch,2,3,4,5,7
6,Chinese Crested,Dog,2,3,4,5,6
6,Chinese Crested,Bitch,2,3,4,5,7
6,English Toy Spaniels (Blenheim & Prince Charles),Dog,2,3,4,5,6
6,English Toy Spaniels (Blenheim & Prince Charles),Bitch,2,3,4,5,6
6,English Toy Spaniels (King Charles & Ruby),Dog,2,3,4,5,6
6,English Toy Spaniels (King Charles & Ruby),Bitch,2,3,4,5,6
6,Havanese,Dog,2,3,4,5,6
6,Havanese,Bitch,2,3,4,5,6
6,Italian Greyhounds,Dog,2,3,4,5,6
6,Italian Greyhounds,Bitch,2,3,4,5,6
6,Japanese Chin,Dog,2,3,4,5,7
6,Japanese Chin,Bitch,2,3,4,5,7
6,Maltese,Dog,2,3,4,5,6
6,Maltese,Bitch,2,3,4,5,7
6,Manchester Terriers (Toy),Dog,2,3,4,5,6
6,Manchester Terriers (Toy),Bitch,2,3,4,5,6
6,Miniature Pinschers,Dog,2,3,4,5,6
6,Miniature Pinschers,Bitch,2,3,4,5,6
6,Papillons,Dog,2,4,5,6,7
6,Papillons,Bitch,2,4,5,7,11
6,Pekingese,Dog,2,3,4,5,6
6,Pekingese,Bitch,2,3,4,5,6
6,Pomeranians,Dog,2,4,5,6,7
6,Pomeranians,Bitch,2,4,5,6,7
6,Poodles (Toy),Dog,2,3,4,5,6
6,Poodles (Toy),Bitch,2,3,4,5,7
6,Pugs,Dog,2,3,4,5,7
6,Pugs,Bitch,2,4,5,6,7
6,Russian Toys,Dog,2,3,4,5,6
6,Russian Toys,Bitch,2,3,4,5,6
6,Shih Tzu,Dog,2,3,4,5,6
6,Shih Tzu,Bitch,2,3,4,5,6
6,Silky Terriers,Dog,2,3,4,5,6
6,Silky Terriers,Bitch,2,3,4,5,6
6,Toy Fox Terriers,Dog,2,3,4,5,6
6,Toy Fox Terriers,Bitch,2,3,4,5,6
6,Yorkshire Terriers,Dog,2,3,4,5,6
6,Yorkshire Terriers,Bitch,2,3,4,5,6
6,American Eskimo Dogs,Dog,2,3,4,5,6
6,American Eskimo Dogs,Bitch,2,3,4,5,6
6,Bichons Frises,Dog,2,3,4,5,6
6,Bichons Frises,Bitch,2,3,4,5,7
6,Boston Terriers,Dog,2,3,4,5,6
6,Boston Terriers,Bitch,2,4,6,7,9
6,Bulldogs,Dog,2,5,8,10,15
6,Bulldogs,Bitch,3,7,11,15,21
6,Chinese Shar-Pei,Dog,2,3,4,5,6
6,Chinese Shar-Pei,Bitch,2,3,4,5,6
6,Chow Chows,Dog,2,3,4,5,6
6,Chow Chows,Bitch,2,3,4,5,6
6,Coton de Tulear,Dog,2,3,4,5,6
6,Coton de Tulear,Bitch,2,3,4,5,6
6,Dalmatians,Dog,2,3,4,5,6
6,Dalmatians,Bitch,2,4,5,8,13
6,Finnish Spitz,Dog,2,3,4,5,6
6,Finnish Spitz,Bitch,2,3,4,5,6
6,French Bulldogs,Dog,2,6,9,11,16
6,French Bulldogs,Bitch,2,8,14,17,22
6,Keeshonden,Dog,2,4,5,6,7
6,Keeshonden,Bitch,2,4,6,7,8
6,Lhasa Apsos,Dog,2,3,4,5,6
6,Lhasa Apsos,Bitch,2,3,4,5,6
6,Lowchen,Dog,2,3,4,5,6
6,Lowchen,Bitch,2,3,4,5,6
6,Norwegian Lundehunds,Dog,2,3,4,5,6
6,Norwegian Lundehunds,Bitch,2,3,4,5,6
6,Poodles (Miniature),Dog,2,3,4,5,6
6,Poodles (Miniature),Bitch,2,3,4,5,7
6,Poodles (Standard),Dog,2,3,4,5,6
6,Poodles (Standard),Bitch,2,5,8,10,13
6,Schipperkes,Dog,2,3,4,5,6
6,Schipperkes,Bitch,2,3,4,5,6
6,Shiba Inu,Dog,2,3,4,5,6
6,Shiba Inu,Bitch,2,3,4,5,7
6,Tibetan Spaniels,Dog,2,3,4,5,6
6,Tibetan Spaniels,Bitch,2,4,5,6,7
6,Tibetan Terriers,Dog,2,3,4,5,6
6,Tibetan Terriers,Bitch,2,3,4,5,6
6,Xoloitzcuintli,Dog,2,3,4,5,6
6,Xoloitzcuintli,Bitch,2,3,4,5,6
6,Australian Cattle Dogs,Dog,2,3,4,5,6
6,Australian Cattle Dogs,Bitch,2,3,4,5,7
6,Australian Shepherds,Dog,2,4,6,8,12
6,Australian Shepherds,Bitch,2,7,12,14,17
6,Bearded Collies,Dog,2,3,4,5,6
6,Bearded Collies,Bitch,2,3,4,5,6
6,Beaucerons,Dog,2,3,4,5,7
6,Beaucerons,Bitch,2,3,4,5,8
6,Belgian Laekenois,Dog,2,3,4,5,6
6,Belgian Laekenois,Bitch,2,3,4,5,6
6,Belgian Malinois,Dog,2,3,4,5,6
6,Belgian Malinois,Bitch,2,3,4,5,7
6,Belgian Sheepdogs,Dog,2,3,4,5,6
6,Belgian Sheepdogs,Bitch,2,3,4,5,6
6,Belgian Tervuren,Dog,2,3,4,5,6
6,Belgian Tervuren,Bitch,2,3,4,5,6
6,Bergamasco Sheepdogs,Dog,2,3,4,5,6
6,Bergamasco Sheepdogs,Bitch,2,3,4,5,6
6,Berger Picards,Dog,2,3,4,5,6
6,Berger Picards,Bitch,2,3,4,5,6
6,Border Collies,Dog,2,3,4,5,6
6,Border Collies,Bitch,2,3,4,5,6
6,Bouviers des Flandres,Dog,2,3,4,5,6
6,Bouviers des Flandres,Bitch,2,3,4,5,6
6,Briards,Dog,2,3,4,5,6
6,Briards,Bitch,2,3,4,5,6
6,Canaan Dogs,Dog,2,3,4,5,6
6,Canaan Dogs,Bitch,2,3,4,5,6
6,Cardigan Welsh Corgis,Dog,2,3,4,5,6
6,Cardigan Welsh Corgis,Bitch,2,3,4,5,7
6,Collies (Rough),Dog,2,4,5,6,7
6,Collies (Rough),Bitch,2,4,6,8,11
6,Collies (Smooth),Dog,2,3,4,5,6
6,Collies (Smooth),Bitch,2,4,5,6,7
6,Entlebucher Mountain Dogs,Dog,2,3,4,5,6
6,Entlebucher Mountain Dogs,Bitch,2,3,4,5,6
6,Finnish Lapphunds,Dog,2,3,4,5,6
6,Finnish Lapphunds,Bitch,2,3,4,5,6
6,German Shepherd Dogs,Dog,2,4,5,6,7
6,German Shepherd Dogs,Bitch,2,5,7,11,17
6,Icelandic Sheepdogs,Dog,2,3,4,5,6
6,Icelandic Sheepdogs,Bitch,2,3,4,5,6
7,Lancashire Heelers,Dog,2,3,4,5,6
7,Lancashire Heelers,Bitch,2,3,4,5,6
7,Miniature American Shepherds,Dog,2,4,5,6,7
7,Miniature American Shepherds,Bitch,2,5,8,9,12
7,Mudik,Dog,2,3,4,5,6
7,Mudik,Bitch,2,3,4,5,6
7,Norwegian Buhunds,Dog,2,3,4,5,6
7,Norwegian Buhunds,Bitch,2,3,4,5,6
7,Old English Sheepdogs,Dog,2,3,4,5,6
7,Old English Sheepdogs,Bitch,2,3,4,5,6
7,Pembroke Welsh Corgis,Dog,2,5,7,8,9
7,Pembroke Welsh Corgis,Bitch,2,7,11,14,19
7,Polish Lowland Sheepdogs,Dog,2,3,4,5,6
7,Polish Lowland Sheepdogs,Bitch,2,3,4,5,6
7,Pulik,Dog,2,3,4,5,6
7,Pulik,Bitch,2,3,4,5,6
7,Pumik,Dog,2,3,4,5,6
7,Pumik,Bitch,2,3,4,5,6
7,Pyrenean Shepherds,Dog,2,3,4,5,6
7,Pyrenean Shepherds,Bitch,2,3,4,5,6
7,Shetland Sheepdogs,Dog,2,4,6,7,9
7,Shetland Sheepdogs,Bitch,2,7,11,14,19
7,Spanish Water Dogs,Dog,2,3,4,5,6
7,Spanish Water Dogs,Bitch,2,3,4,5,6
7,Swedish Vallhunds,Dog,2,3,4,5,6
7,Swedish Vallhunds,Bitch,2,3,4,5,6
7,ALL OTHER BREEDS AND VARIETIES,Dog,2,3,4,5,6
7,ALL OTHER BREEDS AND VARIETIES,Bitch,2,3,4,5,6
7,Barbets,Dog,2,3,4,5,6
7,Barbets,Bitch,2,3,4,5,6
7,Bracchi Italiani,Dog,2,3,4,5,6
7,Bracchi Italiani,Bitch,2,3,4,5,6
7,Brittanys,Dog,2,4,5,6,7
7,Brittanys,Bitch,2,4,5,6,8
7,Lagotti Romagnoli,Dog,2,3,4,5,6
7,Lagotti Romagnoli,Bitch,2,3,4,5,6
7,Nederlandse Kooikerhondjes,Dog,2,3,4,5,6
7,Nederlandse Kooikerhondjes,Bitch,2,3,4,5,6
7,Pointers,Dog,2,3,4,5,6
7,Pointers,Bitch,2,3,4,5,6
7,Pointers (German Shorthaired),Dog,2,4,6,7,10
7,Pointers (German Shorthaired),Bitch,2,5,8,9,11
7,Pointers (German Wirehaired),Dog,2,3,4,5,6
7,Pointers (German Wirehaired),Bitch,2,3,4,5,6
7,Retrievers (Chesapeake Bay),Dog,2,3,4,5,6
7,Retrievers (Chesapeake Bay),Bitch,2,3,4,5,6
7,Retrievers (Curly-Coated),Dog,2,3,4,5,6
7,Retrievers (Curly-Coated),Bitch,2,3,4,5,6
7,Retrievers (Flat-Coated),Dog,2,3,4,5,6
7,Retrievers (Flat-Coated),Bitch,2,3,4,5,6
7,Retrievers (Golden),Dog,2,8,13,15,18
7,Retrievers (Golden),Bitch,3,12,20,24,30
7,Retrievers (Labrador),Dog,2,7,11,15,22
7,Retrievers (Labrador),Bitch,2,8,14,25,45
7,Retrievers (Nova Scotia Duck Tolling),Dog,2,3,4,5,6
7,Retrievers (Nova Scotia Duck Tolling),Bitch,2,3,4,5,6
7,Setters (English),Dog,2,3,4,5,6
7,Setters (English),Bitch,2,3,4,5,6
7,Setters (Gordon),Dog,2,3,4,5,6
7,Setters (Gordon),Bitch,2,3,4,5,6
7,Setters (Irish),Dog,2,3,4,5,6
7,Setters (Irish),Bitch,2,3,4,5,7
7,Setters (Irish Red and White),Dog,2,3,4,5,6
7,Setters (Irish Red and White),Bitch,2,3,4,5,6
7,Spaniels (American Water),Dog,2,3,4,5,6
7,Spaniels (American Water),Bitch,2,3,4,5,6
7,Spaniels (Boykin),Dog,2,3,4,5,6
7,Spaniels (Boykin),Bitch,2,3,4,5,6
7,Spaniels (Clumber),Dog,2,3,4,5,6
7,Spaniels (Clumber),Bitch,2,3,4,5,6
7,Spaniels (Cocker) Black,Dog,2,3,4,5,6
7,Spaniels (Cocker) Black,Bitch,2,3,4,5,6
7,Spaniels (Cocker) ASCOB,Dog,2,3,4,5,6
7,Spaniels (Cocker) ASCOB,Bitch,2,3,4,5,6
7,Spaniels (Cocker) Parti,Dog,2,3,4,5,6
7,Spaniels (Cocker) Parti,Bitch,2,4,6,7,8
7,Spaniels (English Cocker),Dog,2,3,4,5,6
7,Spaniels (English Cocker),Bitch,2,3,4,5,6
7,Spaniels (English Springer),Dog,2,3,4,5,7
7,Spaniels (English Springer),Bitch,2,4,5,6,7
7,Spaniels (Field),Dog,2,3,4,5,6
7,Spaniels (Field),Bitch,2,3,4,5,6
7,Spaniels (Irish Water),Dog,2,3,4,5,6
7,Spaniels (Irish Water),Bitch,2,3,4,5,6
7,Spaniels (Sussex),Dog,2,3,4,5,6
7,Spaniels (Sussex),Bitch,2,3,4,5,6
7,Spaniels (Welsh Springer),Dog,2,3,4,5,6
7,Spaniels (Welsh Springer),Bitch,2,3,4,5,6
7,Spinoni Italiani,Dog,2,3,4,5,6
7,Spinoni Italiani,Bitch,2,3,4,5,6
7,Vizslas,Dog,2,4,6,7,9
7,Vizslas,Bitch,2,4,6,7,8
7,Wirehaired Pointing Griffons,Dog,2,3,4,5,6
7,Wirehaired Pointing Griffons,Bitch,2,3,4,5,6
7,Wirehaired Vizslas,Dog,2,3,4,5,6
7,Wirehaired Vizslas,Bitch,2,3,4,5,6
7,Afghan Hounds,Dog,2,4,6,7,9
7,Afghan Hounds,Bitch,2,4,6,7,9
7,American English Coonhounds,Dog,2,3,4,5,6
7,American English Coonhounds,Bitch,2,3,4,5,6
7,American Foxhounds,Dog,2,3,4,5,6
7,American Foxhounds,Bitch,2,3,4,5,6
7,Azawakhs,Dog,2,3,4,5,6
7,Azawakhs,Bitch,2,3,4,5,6
7,Basenjis,Dog,2,3,4,5,6
7,Basenjis,Bitch,2,4,6,7,8
7,Basset Hounds,Dog,2,3,4,5,6
7,Basset Hounds,Bitch,2,3,4,5,6
7,Black and Tan Coonhounds,Dog,2,3,4,5,6
7,Black and Tan Coonhounds,Bitch,2,3,4,5,6
7,Bloodhounds,Dog,2,3,4,5,6
7,Bloodhounds,Bitch,2,3,4,5,6
7,Bluetick Coonhounds,Dog,2,3,4,5,6
7,Bluetick Coonhounds,Bitch,2,3,4,5,6
7,Borzois,Dog,2,3,4,5,6
7,Borzois,Bitch,2,4,5,7,12
7,Cirnechi dell’Etna,Dog,2,3,4,5,6
7,Cirnechi dell’Etna,Bitch,2,3,4,5,6
7,Dachshunds (Longhaired),Dog,2,5,7,9,12
7,Dachshunds (Longhaired),Bitch,2,5,7,9,12
7,Dachshunds (Smooth),Dog,2,3,4,5,7
7,Dachshunds (Smooth),Bitch,2,4,6,7,9
7,Dachshunds (Wirehaired),Dog,2,3,4,5,6
7,Dachshunds (Wirehaired),Bitch,2,4,6,7,10
7,English Foxhounds,Dog,2,3,4,5,6
7,English Foxhounds,Bitch,2,3,4,5,6
7,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
7,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
7,Greyhounds,Dog,2,3,4,5,6
7,Greyhounds,Bitch,2,3,4,5,6
7,Harriers,Dog,2,3,4,5,6
7,Harriers,Bitch,2,3,4,5,6
7,Ibizan Hounds,Dog,2,3,4,5,6
7,Ibizan Hounds,Bitch,2,3,4,5,6
7,Irish Wolfhounds,Dog,2,3,4,5,6
7,Irish Wolfhounds,Bitch,2,3,4,5,6
7,Norwegian Elkhounds,Dog,2,3,4,5,6
7,Norwegian Elkhounds,Bitch,2,3,4,5,6
7,Otterhounds,Dog,2,3,4,5,6
7,Otterhounds,Bitch,2,3,4,5,6
7,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
7,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
7,Pharaoh Hounds,Dog,2,3,4,5,6
7,Pharaoh Hounds,Bitch,2,3,4,5,6
7,Plott Hounds,Dog,2,3,4,5,6
7,Plott Hounds,Bitch,2,3,4,5,6
7,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
7,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
7,Redbone Coonhounds,Dog,2,3,4,5,6
7,Redbone Coonhounds,Bitch,2,3,4,5,6
7,Rhodesian Ridgebacks,Dog,2,4,6,7,8
7,Rhodesian Ridgebacks,Bitch,2,5,7,8,11
7,Salukis,Dog,2,3,4,5,6
7,Salukis,Bitch,2,3,4,5,7
7,Scottish Deerhounds,Dog,2,3,4,5,6
7,Scottish Deerhounds,Bitch,2,3,4,5,6
7,Sloughis,Dog,2,3,4,5,6
